customerID,ChurnProbability,RiskSegment,tenure,Contract,MonthlyCharges,TechSupport,OnlineSecurity,PaymentMethod,RetentionAction
0067-DKWBL,0.4176893823145304,High,2,Month-to-month,49.25,No,Yes,Electronic check,Offer tech support / service assistance
6240-EURKS,0.41749775578427306,High,18,Month-to-month,35.0,No,No,Electronic check,Offer tech support / service assistance
7813-ZGGAW,0.4171010725719033,High,31,Month-to-month,96.6,Yes,No,Bank transfer (automatic),Targeted retention offer
6180-YBIQI,0.41704411492984783,High,5,Month-to-month,24.3,No,No,Mailed check,Offer tech support / service assistance
5982-FPVQN,0.41694440182726783,High,37,Month-to-month,95.15,No,No,Electronic check,Offer tech support / service assistance
4566-GOLUK,0.416715645572765,High,47,Month-to-month,107.35,Yes,No,Bank transfer (automatic),Targeted retention offer
9631-XEYKE,0.4166993846242101,High,3,Month-to-month,50.4,No,No,Bank transfer (automatic),Offer tech support / service assistance
0256-LTHVJ,0.41665983932005335,High,28,Month-to-month,81.05,No,No,Electronic check,Offer tech support / service assistance
3005-TYFRD,0.41643863107649065,High,55,Month-to-month,103.65,No,No,Credit card (automatic),Offer tech support / service assistance
4881-JVQOD,0.41642998394778363,High,10,Month-to-month,34.55,No,No,Bank transfer (automatic),Offer tech support / service assistance
0475-RIJEP,0.4163229475524846,High,43,Month-to-month,77.85,No,No,Electronic check,Offer tech support / service assistance
7901-HXJVA,0.4162892092810846,High,14,Month-to-month,76.45,No,No,Electronic check,Offer tech support / service assistance
6834-NXDCA,0.4160985885775577,High,13,Month-to-month,23.9,No,No,Electronic check,Offer tech support / service assistance
0581-MDMPW,0.41600973867517244,High,24,Month-to-month,88.95,No,No,Credit card (automatic),Offer tech support / service assistance
3196-NVXLZ,0.41600973867517244,High,25,Month-to-month,84.6,No,No,Mailed check,Offer tech support / service assistance
7207-RMRDB,0.41591768906879995,High,65,Month-to-month,105.5,No,No,Electronic check,Offer tech support / service assistance
0277-BKSQP,0.4157018101190274,High,8,Month-to-month,54.4,No,No,Electronic check,Offer tech support / service assistance
0096-BXERS,0.41557977496397247,High,6,Month-to-month,50.35,No,No,Electronic check,Offer tech support / service assistance
1230-QAJDW,0.4154398309786602,High,3,Month-to-month,65.25,Yes,No,Mailed check,Targeted retention offer
2452-KDRRH,0.4153673996766044,High,67,Month-to-month,101.4,No,No,Credit card (automatic),Offer tech support / service assistance
2712-SYWAY,0.4152481546528351,High,1,Month-to-month,25.7,No internet service,No internet service,Electronic check,Targeted retention offer
5916-QEWPT,0.41507352805403225,High,2,Month-to-month,69.0,No,No,Credit card (automatic),Offer tech support / service assistance
6591-QGOYB,0.4147678882195499,High,17,Month-to-month,106.65,Yes,Yes,Bank transfer (automatic),Targeted retention offer
5404-GGUKR,0.4145981590239541,High,5,Month-to-month,51.35,No,No,Electronic check,Offer tech support / service assistance
4879-GZLFH,0.41430004512733665,High,42,Month-to-month,92.15,No,No,Electronic check,Offer tech support / service assistance
2070-XYMFH,0.41427999340683,High,23,Month-to-month,79.35,No,No,Mailed check,Offer tech support / service assistance
3415-TAILE,0.4142181757089234,High,2,Month-to-month,65.7,No,No,Mailed check,Offer tech support / service assistance
3955-JBZZM,0.4142053920196643,High,20,Month-to-month,78.8,No,No,Electronic check,Offer tech support / service assistance
0975-VOOVL,0.41414471102051015,High,3,Month-to-month,29.2,No,No,Mailed check,Offer tech support / service assistance
4154-AQUGT,0.4136891773272395,High,13,Month-to-month,89.05,Yes,No,Bank transfer (automatic),Targeted retention offer
1845-CSBRZ,0.4126015622040569,High,22,Month-to-month,85.35,No,No,Bank transfer (automatic),Offer tech support / service assistance
1194-HVAIF,0.41223091158137265,High,27,Month-to-month,95.0,No,No,Credit card (automatic),Offer tech support / service assistance
7853-GVUDZ,0.4121052519054332,High,1,Month-to-month,20.15,No internet service,No internet service,Credit card (automatic),Targeted retention offer
4781-ZXYGU,0.4121052519054332,High,1,Month-to-month,20.15,No internet service,No internet service,Bank transfer (automatic),Targeted retention offer
1725-MIMXW,0.4121052519054332,High,1,Month-to-month,19.45,No internet service,No internet service,Mailed check,Targeted retention offer
3995-WFCSM,0.4119570139956798,High,2,Month-to-month,60.85,No,No,Electronic check,Offer tech support / service assistance
0310-MVLET,0.41190924234931214,High,61,Month-to-month,99.15,No,No,Electronic check,Offer tech support / service assistance
9048-JVYVF,0.41173653041670477,High,3,Month-to-month,69.35,Yes,No,Electronic check,Targeted retention offer
9659-QEQSY,0.4112702983757608,High,45,Month-to-month,115.65,Yes,Yes,Electronic check,Targeted retention offer
5498-TXHLF,0.4111199403935023,High,34,Month-to-month,87.45,No,No,Electronic check,Offer tech support / service assistance
3370-GQEAL,0.4111199403935023,High,30,Month-to-month,85.45,No,No,Electronic check,Offer tech support / service assistance
9348-YVOMK,0.4104989687690997,High,4,Month-to-month,44.8,No,No,Credit card (automatic),Offer tech support / service assistance
5175-AOBHI,0.4104989687690997,High,4,Month-to-month,46.0,No,No,Mailed check,Offer tech support / service assistance
1635-FJFCC,0.4104989687690997,High,5,Month-to-month,44.05,No,No,Credit card (automatic),Offer tech support / service assistance
8229-TNIQA,0.4104989687690997,High,4,Month-to-month,45.3,No,No,Mailed check,Offer tech support / service assistance
3082-VQXNH,0.41027209218818317,High,3,Month-to-month,29.8,No,No,Credit card (automatic),Offer tech support / service assistance
9667-TKTVZ,0.410121355218117,High,2,Month-to-month,54.35,Yes,No,Mailed check,Targeted retention offer
1310-QRITU,0.4095036244618966,High,18,Month-to-month,50.3,No,No,Electronic check,Offer tech support / service assistance
9979-RGMZT,0.4093587258235101,High,7,One year,94.05,No,No,Mailed check,Offer tech support / service assistance
6845-RGTYS,0.409282347312421,High,47,Month-to-month,98.75,No,Yes,Electronic check,Offer tech support / service assistance
0577-WHMEV,0.4091810592062222,High,16,Month-to-month,90.7,No,Yes,Electronic check,Offer tech support / service assistance
2606-RMDHZ,0.40917743165377296,High,6,Month-to-month,30.5,No,No,Credit card (automatic),Offer tech support / service assistance
5461-QKNTN,0.40907036972517175,High,43,Month-to-month,94.3,Yes,No,Electronic check,Targeted retention offer
1550-EENBN,0.4086205516159754,High,31,Month-to-month,104.35,No,Yes,Electronic check,Offer tech support / service assistance
7503-QQRVF,0.4084521761082035,High,16,Month-to-month,74.3,No,No,Credit card (automatic),Offer tech support / service assistance
8020-BWHYL,0.4084521761082035,High,15,Month-to-month,75.3,No,No,Credit card (automatic),Offer tech support / service assistance
9944-AEXBM,0.40802967614305474,High,32,Month-to-month,85.65,No,No,Bank transfer (automatic),Offer tech support / service assistance
6304-IJFSQ,0.4076132515332418,High,3,Month-to-month,49.9,No,No,Mailed check,Offer tech support / service assistance
5373-SFODM,0.4075522674214878,High,36,Month-to-month,85.25,No,No,Credit card (automatic),Offer tech support / service assistance
6693-FRIRW,0.4073281646877463,High,18,Month-to-month,101.3,No,No,Credit card (automatic),Offer tech support / service assistance
3665-JATSN,0.40725408188871964,High,19,Month-to-month,39.7,No,No,Electronic check,Offer tech support / service assistance
5281-BUZGT,0.4070506932750995,High,36,Month-to-month,90.85,No,Yes,Electronic check,Offer tech support / service assistance
5651-YLPRD,0.4068014388105543,High,32,Month-to-month,86.1,No,No,Electronic check,Offer tech support / service assistance
4503-BDXBD,0.406688913487851,High,11,Month-to-month,74.95,No,No,Electronic check,Offer tech support / service assistance
9699-UBQFS,0.406674745120254,High,43,Month-to-month,94.5,No,Yes,Electronic check,Offer tech support / service assistance
7892-QVYKW,0.4066400110190884,High,23,Month-to-month,85.6,No,No,Electronic check,Offer tech support / service assistance
0537-QYZZN,0.40603342732702863,High,24,Month-to-month,79.85,No,Yes,Electronic check,Offer tech support / service assistance
9529-OFXHY,0.40565701692585404,High,15,Month-to-month,87.75,No,Yes,Bank transfer (automatic),Offer tech support / service assistance
2604-IJPDU,0.40511229841965424,High,20,Month-to-month,96.55,Yes,Yes,Electronic check,Targeted retention offer
8818-XYFCQ,0.4049482122438438,High,32,Month-to-month,99.55,No,Yes,Credit card (automatic),Offer tech support / service assistance
7734-DBOAI,0.4049445124434075,High,1,Month-to-month,40.1,Yes,No,Electronic check,Targeted retention offer
8123-QBNAZ,0.40486823013647266,High,36,Month-to-month,104.5,No,Yes,Credit card (automatic),Offer tech support / service assistance
5175-WLYXL,0.40468461903069675,High,22,Month-to-month,78.85,No,No,Mailed check,Offer tech support / service assistance
8563-OYMQY,0.40436187409983143,High,17,Month-to-month,90.95,No,No,Credit card (automatic),Offer tech support / service assistance
0111-KLBQG,0.4040461529298605,High,32,Month-to-month,93.95,No,No,Mailed check,Offer tech support / service assistance
0428-IKYCP,0.40361207337352983,High,22,Month-to-month,87.0,No,No,Bank transfer (automatic),Offer tech support / service assistance
7852-LECYP,0.40325814283143074,High,13,Month-to-month,93.8,No,Yes,Credit card (automatic),Offer tech support / service assistance
8718-PTMEZ,0.40318409596092836,High,13,Month-to-month,31.05,No,No,Electronic check,Offer tech support / service assistance
6339-DKLMK,0.40318409596092836,High,13,Month-to-month,31.65,No,No,Electronic check,Offer tech support / service assistance
2347-WKKAE,0.4024524696308133,High,42,Month-to-month,94.4,No,Yes,Electronic check,Offer tech support / service assistance
9281-OFDMF,0.4024319404410485,High,39,Month-to-month,90.7,No,No,Electronic check,Offer tech support / service assistance
4947-DSMXK,0.40186004281472226,High,34,Month-to-month,97.7,No,No,Bank transfer (automatic),Offer tech support / service assistance
6692-YQHXC,0.4014996176050402,High,16,Month-to-month,69.95,No,No,Credit card (automatic),Offer tech support / service assistance
1842-EZJMK,0.40123308321619067,High,50,Month-to-month,103.7,Yes,No,Electronic check,Targeted retention offer
2720-FVBQP,0.40106377757957135,High,6,Month-to-month,48.95,No,No,Credit card (automatic),Offer tech support / service assistance
4176-FXYBO,0.40099406265490073,High,54,Month-to-month,109.55,No,Yes,Electronic check,Offer tech support / service assistance
4257-GAESD,0.40076336896353076,High,6,Month-to-month,45.0,No,No,Credit card (automatic),Offer tech support / service assistance
2495-KZNFB,0.4006611123710439,High,33,Month-to-month,90.65,No,Yes,Electronic check,Offer tech support / service assistance
3866-MDTUB,0.4003121371918417,High,2,Month-to-month,70.75,No,Yes,Electronic check,Offer tech support / service assistance
6259-WJQLC,0.4000555949703022,High,32,Month-to-month,81.1,No,No,Credit card (automatic),Offer tech support / service assistance
2657-ALMWY,0.3996547181623892,High,26,Month-to-month,84.95,No,No,Electronic check,Offer tech support / service assistance
0701-RFGFI,0.39964476364248896,High,49,Month-to-month,95.4,No,No,Bank transfer (automatic),Offer tech support / service assistance
5590-YRFJT,0.3995706201444777,High,20,Month-to-month,24.45,No,No,Electronic check,Offer tech support / service assistance
1427-VERSM,0.39952072641609904,High,56,Month-to-month,98.7,Yes,No,Electronic check,Targeted retention offer
2884-GBPFB,0.39904950891313057,High,35,Month-to-month,70.3,No,No,Electronic check,Offer tech support / service assistance
6022-UGGSO,0.3987884899890529,High,32,Month-to-month,74.4,No,No,Electronic check,Offer tech support / service assistance
3096-IZETN,0.3986327033562968,High,12,Month-to-month,78.1,No,No,Bank transfer (automatic),Offer tech support / service assistance
0177-PXBAT,0.3983496209469771,High,33,Month-to-month,109.9,Yes,Yes,Bank transfer (automatic),Targeted retention offer
2842-JTCCU,0.3979220445691636,High,2,Month-to-month,46.05,No,No,Bank transfer (automatic),Offer tech support / service assistance
4432-ADRLB,0.3979220445691636,High,2,Month-to-month,44.65,No,No,Mailed check,Offer tech support / service assistance
1501-SGHBW,0.3979220445691636,High,2,Month-to-month,45.85,No,No,Mailed check,Offer tech support / service assistance
8212-CRQXP,0.3979099807382297,High,22,Month-to-month,80.0,No,No,Credit card (automatic),Offer tech support / service assistance
4581-LNWUM,0.39786714358601216,High,13,Month-to-month,49.15,No,No,Electronic check,Offer tech support / service assistance
0601-WZHJF,0.39786714358601216,High,14,Month-to-month,46.35,No,No,Electronic check,Offer tech support / service assistance
2853-CWQFQ,0.3977145944486203,High,1,Month-to-month,59.55,Yes,No,Mailed check,Targeted retention offer
7993-PYKOF,0.397698839767177,High,8,Month-to-month,75.0,No,Yes,Electronic check,Offer tech support / service assistance
3838-OZURD,0.39760614846918946,High,66,Month-to-month,105.0,No,No,Credit card (automatic),Offer tech support / service assistance
1670-SVOWZ,0.3975201037048057,High,14,Month-to-month,89.65,Yes,No,Credit card (automatic),Targeted retention offer
7641-EUYET,0.39750278964937896,High,46,Month-to-month,100.7,No,Yes,Electronic check,Offer tech support / service assistance
6770-XUAGN,0.3973181065674546,High,1,Month-to-month,21.0,No internet service,No internet service,Electronic check,Targeted retention offer
2208-UGTGR,0.39693537348497004,High,56,Month-to-month,98.6,No,No,Electronic check,Offer tech support / service assistance
7377-DMMRI,0.3968844986539456,High,2,Month-to-month,47.8,No,Yes,Electronic check,Offer tech support / service assistance
5312-UXESG,0.3968762035368196,High,41,Month-to-month,98.05,No,No,Bank transfer (automatic),Offer tech support / service assistance
9552-TGUZV,0.39675508369064577,High,8,Month-to-month,75.0,No,Yes,Mailed check,Offer tech support / service assistance
4116-TZAQJ,0.39675508369064577,High,9,Month-to-month,74.25,No,Yes,Credit card (automatic),Offer tech support / service assistance
7404-JLKQG,0.39669128275224713,High,3,Month-to-month,57.55,No,No,Electronic check,Offer tech support / service assistance
0637-UBJRP,0.3966697320088422,High,13,Month-to-month,84.05,No,Yes,Electronic check,Offer tech support / service assistance
4570-QHXHL,0.3965548527657717,High,9,Month-to-month,43.75,No,No,Electronic check,Offer tech support / service assistance
9512-UIBFX,0.3962145669302781,High,18,Month-to-month,95.15,No,No,Mailed check,Offer tech support / service assistance
9408-HRXRK,0.3958917388714028,High,45,Month-to-month,105.15,No,Yes,Electronic check,Offer tech support / service assistance
1472-TNCWL,0.3957790782078864,High,36,Month-to-month,94.7,No,No,Electronic check,Offer tech support / service assistance
5922-ABDVO,0.3957530352170475,High,19,Month-to-month,89.65,No,No,Mailed check,Offer tech support / service assistance
